--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
702,Martin St. Pierre,2009,2009,1,14,2,2,4,-1,4,1,0,1,1,2,0,0,15,13.3,160,11:24,stpiema01
703,Jarred Tinordi,2021,2021,1,14,0,1,1,-5,7,0,0,0,0,1,0,0,22,0.0,243,17:22,tinorja01
704,Ivan Boldirev,1971,1972,2,13,0,2,2,1,6,0,0,0,0,2,0,0,3,0.0,,,boldiiv01
705,Fern Headley,1925,1925,1,13,1,3,4,,4,,,,0,,,,,,,,headlfe01
706,Lloyd Klein,1929,1932,2,13,2,0,2,,5,,,,0,,,,,,,,kleinll01
707,Arnie Kullman,1948,1950,2,13,0,1,1,,11,0,0,0,0,1,0,0,,,,,kullmar01
708,Norm McAtee,1947,1947,1,13,0,1,1,,0,0,0,0,0,1,0,0,,,,,mcateno01
709,Marc McLaughlin,2022,2023,2,13,3,0,3,-2,10,3,0,0,0,0,0,0,15,20.0,135,10:25,mclauma01
710,Steve Montador,2009,2009,1,13,0,1,1,3,18,0,0,0,0,1,0,0,17,0.0,207,15:55,montast01
711,André Roy,1996,1997,2,13,0,2,2,-5,12,0,0,0,0,2,0,0,12,0.0,,,royan01
712,Archie Wilcox,1934,1934,1,13,0,1,1,,2,0,0,0,0,1,0,0,,,,,wilcoar01
713,Ossie Aubuchon,1943,1944,2,12,4,0,4,,0,4,0,0,1,0,0,0,,,,,aubucos01
714,Dave Barr,1982,1983,2,12,1,1,2,1,7,1,0,0,0,1,0,0,12,8.3,,,barrda01
715,Bob Blake,1936,1936,1,12,0,0,0,,0,0,0,0,0,0,0,0,,,,,blakebo01
716,Tom Brennan,1944,1945,2,12,2,2,4,,2,2,0,0,0,2,0,0,,,,,brennto01
717,Carl Corazzini,2004,2004,1,12,2,0,2,2,0,1,0,1,0,0,0,0,16,12.5,128,10:41,corazca01
718,Al Iafrate,1994,1994,1,12,5,8,13,6,20,3,2,0,1,6,2,0,47,10.6,,,iafraal01
719,Ron Lyons,1931,1931,1,12,0,0,0,,12,,,,0,,,,,,,,lyonsro01
720,Don Smillie,1934,1934,1,12,2,2,4,,4,2,0,0,0,2,0,0,,,,,smilldo01
721,Jordan Szwarz,2018,2018,1,12,0,3,3,-4,2,0,0,0,0,2,1,0,19,0.0,138,11:31,szwarjo01
722,Dave Thomlinson,1992,1992,1,12,0,1,1,-2,17,0,0,0,0,1,0,0,12,0.0,,,thomlda01
723,Jean Gauthier,1969,1969,1,11,0,2,2,-1,8,0,0,0,0,1,1,0,10,0.0,,,gauthje01
724,Jaromír Jágr,2013,2013,1,11,2,7,9,3,2,2,0,0,2,5,2,0,28,7.1,203,18:27,jagrja01
725,Mikko Mäkelä,1995,1995,1,11,1,2,3,0,0,0,1,0,0,0,2,0,10,10.0,,,makelmi01
726,Eric Manlow,2001,2002,2,11,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,78,7:04,manloer01
727,Rick Nash,2018,2018,1,11,3,3,6,-4,4,1,2,0,0,2,1,0,41,7.3,185,16:51,nashri01
728,Rob O'Gara,2017,2018,2,11,0,0,0,-4,0,0,0,0,0,0,0,0,4,0.0,136,12:21,ogararo01
729,Clayton Pachal,1977,1978,2,11,0,0,0,-1,26,0,0,0,0,0,0,0,4,0.0,,,pachacl01
730,Sean Pronger,2000,2000,1,11,0,1,1,-4,13,0,0,0,0,1,0,0,7,0.0,119,10:47,prongse01
731,Eddie Rodden,1929,1929,1,11,0,0,0,,10,,,,0,,,,,,,,roddeed01
732,Tom Webster,1969,1970,2,11,0,3,3,-2,11,0,0,0,0,3,0,0,13,0.0,,,webstto01
733,Paul Beraldo,1988,1989,2,10,0,0,0,-5,4,0,0,0,0,0,0,0,2,0.0,,,beralpa01
734,George Carroll,1925,1925,1,10,0,0,0,,7,,,,0,,,,,,,,carroge01
735,Clark Donatelli,1992,1992,1,10,0,1,1,-8,22,0,0,0,0,1,0,0,7,0.0,,,donatcl01
736,Hap Emms,1935,1935,1,10,1,1,2,,8,1,0,0,0,1,0,0,,,,,emmsha01
737,Art Giroux,1935,1935,1,10,1,0,1,,0,1,0,0,0,0,0,0,,,,,girouar01
738,Lloyd Gronsdahl,1942,1942,1,10,1,2,3,,0,1,0,0,0,2,0,0,,,,,gronsll01
739,Marcus Johansson,2019,2019,1,10,1,2,3,-1,0,1,0,0,0,2,0,0,12,8.3,134,13:25,johanma03
740,Aaron Johnson,2013,2013,1,10,0,0,0,0,10,0,0,0,0,0,0,0,8,0.0,149,14:52,johnsaa01
741,John Quilty,1948,1948,1,10,3,1,4,,2,2,1,0,1,1,0,0,,,,,quiltjo01
742,Al Simmons,1974,1976,2,10,0,1,1,-1,21,0,0,0,0,1,0,0,7,0.0,,,simmoal01
743,Alf Skinner,1925,1925,1,10,0,1,1,,17,,,,0,,,,,,,,skinnal01
744,Ben Walter,2006,2007,2,10,0,0,0,2,4,0,0,0,0,0,0,0,6,0.0,96,9:34,waltebe01
745,David Warsofsky,2014,2015,2,10,1,2,3,2,0,1,0,0,0,2,0,0,17,5.9,168,16:48,warsoda01
746,Sergei Zinovjev,2004,2004,1,10,0,1,1,1,2,0,0,0,0,1,0,0,8,0.0,98,9:48,zinovse01
747,Jack Ahcan,2021,2022,2,9,1,0,1,-6,0,0,1,0,0,0,0,0,10,10.0,158,17:34,ahcanja01
748,Art Gagne,1930,1930,1,9,0,2,2,,8,,,,0,,,,,,,,gagnear01
749,Jeannot Gilbert,1963,1965,2,9,0,1,1,-5,4,0,0,0,0,1,0,0,4,0.0,,,gilbeje01
750,Nick Johnson,2014,2014,1,9,0,0,0,-4,0,0,0,0,0,0,0,0,10,0.0,87,9:42,johnsni01
751,Petr Kalus,2007,2007,1,9,4,1,5,0,6,3,1,0,0,1,0,0,8,50.0,101,11:16,kaluspe01
752,Ondřej Kaše,2020,2021,2,9,0,1,1,0,4,0,0,0,0,1,0,0,13,0.0,113,12:31,kaseon01
753,Alexander Khokhlachev,2014,2016,3,9,0,0,0,-4,2,0,0,0,0,0,0,0,7,0.0,91,10:07,khokhal01
754,Anders Myrvold,1997,1997,1,9,0,2,2,-1,4,0,0,0,0,1,1,0,8,0.0,,,myrvoan01
755,Randy Robitaille,1997,1999,3,9,0,2,2,-3,0,0,0,0,0,0,2,0,10,0.0,41,10:11,robitra01
756,Chuck Scherza,1944,1944,1,9,1,1,2,,6,1,0,0,0,1,0,0,,,,,scherch01
757,John Wilkinson,1944,1944,1,9,0,0,0,,6,0,0,0,0,0,0,0,,,,,wilkijo01
758,Bobby Benson,1925,1925,1,8,0,2,2,,4,,,,0,,,,,,,,bensobo01
759,Phil Besler,1936,1936,1,8,0,0,0,,0,0,0,0,0,0,0,0,,,,,besleph01
760,Billy Carter,1961,1961,1,8,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,,,cartebi01
761,Gordie Clark,1975,1976,2,8,0,1,1,-5,0,0,0,0,0,1,0,0,4,0.0,,,clarkgo01
762,Ron Jones,1972,1973,2,8,0,0,0,2,2,0,0,0,0,0,0,0,3,0.0,,,jonesro01
763,Brian Lawton,1990,1990,1,8,0,0,0,-4,14,0,0,0,0,0,0,0,10,0.0,,,lawtobr01
764,Bill Lesuk,1969,1970,2,8,0,1,1,3,0,0,0,0,0,1,0,0,4,0.0,,,lesukbi01
765,Lane MacDermid,2012,2013,2,8,0,0,0,-2,15,0,0,0,0,0,0,0,7,0.0,55,6:54,macdela01
766,Ray Podloski,1989,1989,1,8,0,1,1,-1,17,0,0,0,0,1,0,0,3,0.0,,,podlora01
767,Jean Pusie,1935,1935,1,8,1,0,1,,0,1,0,0,1,0,0,0,,,,,pusieje01
768,Jack Riley,1936,1936,1,8,0,0,0,,0,0,0,0,0,0,0,0,,,,,rileyja01
769,Tony Savage,1935,1935,1,8,0,0,0,,2,0,0,0,0,0,0,0,,,,,savagto01
770,Emory Sparrow,1925,1925,1,8,0,0,0,,4,,,,0,,,,,,,,sparrem01
771,Bob Stewart,1972,1972,1,8,0,0,0,3,15,0,0,0,0,0,0,0,0,,,,stewabo01
772,Anton Strålman,2023,2023,1,8,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,123,15:22,stralan01
773,Barry Wilkins,1967,1970,3,8,1,0,1,-1,2,1,0,0,0,0,0,0,4,25.0,,,wilkiba01
774,Stan Baluik,1960,1960,1,7,0,0,0,-2,2,0,0,0,0,0,0,0,7,0.0,,,baluist01
775,Bill Bennett,1979,1979,1,7,1,4,5,4,2,1,0,0,0,4,0,0,4,25.0,,,bennebi01
776,John Brackenborough,1926,1926,1,7,0,0,0,,0,,,,0,,,,,,,,brackjo01
777,Rich Brennan,2003,2003,1,7,0,1,1,3,6,0,0,0,0,1,0,0,12,0.0,95,13:37,brennri01
778,Wade Brookbank,2007,2007,1,7,1,0,1,-1,15,1,0,0,0,0,0,0,1,100.0,31,4:25,brookwa01
779,Brian Dobbin,1992,1992,1,7,1,0,1,0,22,1,0,0,0,0,0,0,4,25.0,,,dobbibr01
780,Brian Ferlin,2015,2015,1,7,0,1,1,0,0,0,0,0,0,1,0,0,6,0.0,62,8:48,ferlibr01
781,Jesper Frödén,2022,2022,1,7,1,0,1,4,2,1,0,0,0,0,0,0,10,10.0,90,12:52,frodeje01
782,Taylor Hall,1988,1988,1,7,0,0,0,-3,4,0,0,0,0,0,0,0,5,0.0,,,hallta01
783,Steve Langdon,1975,1978,3,7,0,1,1,-1,2,0,0,0,0,1,0,0,3,0.0,,,langdst01
784,Carl Mokosak,1989,1989,1,7,0,0,0,-2,31,0,0,0,0,0,0,0,3,0.0,,,mokosca01
785,Craig Sarner,1975,1975,1,7,0,0,0,-3,0,0,0,0,0,0,0,0,5,0.0,,,sarnecr01
786,Clarence Schmidt,1944,1944,1,7,1,0,1,,2,1,0,0,0,0,0,0,,,,,schmicl01
787,Mike Stevens,1988,1988,1,7,0,1,1,0,9,0,0,0,0,1,0,0,5,0.0,,,stevemi01
788,Burr Williams,1935,1935,1,7,0,0,0,,6,0,0,0,0,0,0,0,,,,,willibu01
789,John Arbour,1966,1968,2,6,0,1,1,2,11,0,0,0,0,1,0,0,4,0.0,,,arboujo01
790,Ralph Barahona,1991,1992,2,6,2,2,4,3,0,2,0,0,0,1,1,0,5,40.0,,,barahra01
791,Don Blackburn,1963,1963,1,6,0,5,5,-1,4,0,0,0,0,5,0,0,3,0.0,,,blackdo01
792,Josh Brown,2022,2022,1,6,0,0,0,2,5,0,0,0,0,0,0,0,2,0.0,96,15:58,brownjo01
793,Dick Cherry,1957,1957,1,6,0,0,0,,4,0,0,0,0,0,0,0,,,,,cherrdi01
794,Mark Cornforth,1996,1996,1,6,0,0,0,4,4,0,0,0,0,0,0,0,1,0.0,,,cornfma01
795,Kaspars Daugaviņš,2013,2013,1,6,0,1,1,-1,0,0,0,0,0,1,0,0,13,0.0,58,9:43,daugaka01
796,Lloyd Gross,1934,1934,1,6,1,0,1,,6,1,0,0,0,0,0,0,,,,,grossll01
797,Walter Harnott,1934,1934,1,6,0,0,0,,2,0,0,0,0,0,0,0,,,,,harnowa01
798,Smokey Harris,1925,1925,1,6,3,1,4,,8,,,,0,,,,,,,,harrism01
799,Floyd Hillman,1957,1957,1,6,0,0,0,,10,0,0,0,0,0,0,0,,,,,hillmfl01
800,Martins Karsums,2009,2009,1,6,0,1,1,-3,0,0,0,0,0,1,0,0,6,0.0,58,9:45,karsuma01
801,Bonner Larose,1926,1926,1,6,0,0,0,,0,,,,0,,,,,,,,larosbo01
802,Bernie Morris,1925,1925,1,6,1,1,2,,0,,,,1,,,,,,,,morribe01
803,Mike Mottau,2012,2012,1,6,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,82,13:36,mottami01
804,Kirk Nielsen,1998,1998,1,6,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,nielski01
805,George Patterson,1934,1934,1,6,0,1,1,,2,0,0,0,0,1,0,0,,,,,pattege01
806,Pascal Pelletier,2008,2008,1,6,0,0,0,-2,0,0,0,0,0,0,0,0,8,0.0,66,11:04,pellepa01
807,Wade Redden,2013,2013,1,6,1,1,2,0,0,1,0,0,0,0,1,0,5,20.0,92,15:24,reddewa01
808,Danny Schock,1971,1971,1,6,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,schocda01
809,Sean Shanahan,1978,1978,1,6,0,0,0,-1,7,0,0,0,0,0,0,0,2,0.0,,,shanase01
810,Bob Taylor,1930,1930,1,6,0,0,0,,4,,,,0,,,,,,,,taylobo01
811,Ken Yackel,1959,1959,1,6,0,0,0,,2,0,0,0,0,0,0,0,,,,,yackeke01
812,Kenny Agostino,2018,2018,1,5,0,1,1,-1,4,0,0,0,0,0,1,0,11,0.0,60,12:03,agostke01
813,Zdeněk Blatný,2006,2006,1,5,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,26,5:08,blatnzd01
814,Andrew Bodnarchuk,2010,2010,1,5,0,0,0,-2,2,0,0,0,0,0,0,0,0,,37,7:19,bodnaan01
815,David Emma,1997,1997,1,5,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,,emmada01
816,Tommy Filmore,1933,1934,2,5,0,0,0,,0,0,0,0,0,0,0,0,,,,,filmoto01
817,Paul Guay,1989,1989,1,5,0,2,2,0,0,0,0,0,0,2,0,0,1,0.0,,,guaypa01
818,Ed Jeremiah,1932,1932,1,5,0,0,0,,0,,,,0,,,,,,,,jeremed01
819,Joona Koppanen,2023,2023,1,5,0,1,1,0,4,0,0,0,0,1,0,0,2,0.0,54,10:50,koppajo01
820,Greg McKegg,2021,2021,1,5,1,0,1,-3,2,1,0,0,0,0,0,0,4,25.0,48,9:34,mckeggr01
821,Lloyd Cook,1925,1925,1,4,1,0,1,,0,,,,0,,,,,,,,cookll01
822,Norm Corcoran,1950,1955,3,4,0,0,0,,2,0,0,0,0,0,0,0,,,,,corcono01
823,Ab DeMarco,1943,1944,2,4,4,2,6,,0,4,0,0,0,2,0,0,,,,,demarab01
824,Ron Flockhart,1989,1989,1,4,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,,,flockro02
825,Justin Florek,2014,2014,1,4,1,1,2,1,0,1,0,0,0,1,0,0,5,20.0,47,11:51,floreju01
826,Ted Hodgson,1967,1967,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,hodgste01
827,Drew Larman,2010,2010,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,32,8:05,larmadr01
828,Matt Lindblad,2014,2015,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,39,9:46,lindbma01
829,Sylvio Mantha*,1937,1937,1,4,0,0,0,,2,0,0,0,0,0,0,0,,,,,manthsy01
830,Joe Matte,1926,1926,1,4,0,0,0,,0,,,,0,,,,,,,,mattejo01
831,Jon Morris,1994,1994,1,4,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,,,morrijo02
832,Poul Popiel,1966,1966,1,4,0,1,1,-1,2,0,0,0,0,1,0,0,1,0.0,,,popiepo01
833,Bobby Rowe,1925,1925,1,4,1,0,1,,0,,,,0,,,,,,,,rowebo01
834,Kevin Sawyer,1996,1997,2,4,0,0,0,1,5,0,0,0,0,0,0,0,0,,,,sawyeke01
835,Allan Stewart,1992,1992,1,4,0,0,0,-1,17,0,0,0,0,0,0,0,1,0.0,,,stewaal01
836,Nate Thompson,2007,2007,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,19,4:46,thompna01
837,Jim Vesey,1992,1992,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,veseyji01
838,Terry Virtue,1999,1999,1,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0.0,39,9:41,virtute01
839,Jeff Zehr,2000,2000,1,4,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,30,7:25,zehrje01
840,Johnathan Aitken,2000,2000,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,57,18:57,aitkejo01
841,Ron Buchanan,1967,1967,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,bucharo01
842,Carter Camper,2012,2012,1,3,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,20,6:42,campeca01
843,Paul Carey,2019,2020,2,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,35,11:44,careypa01
844,Art Chisholm,1961,1961,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,,,chishar01
845,Terry Crisp,1966,1966,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,9,0.0,,,crispte01
846,Tommy Cross,2016,2016,1,3,0,1,1,-1,0,0,0,0,0,0,0,1,0,,39,13:05,crossto01
847,Ab DeMarco,1979,1979,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,,,demarab02
848,P.C. Drouin,1997,1997,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,drouipc01
849,Ed Finnigan,1936,1936,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,finnied01
850,Matt Glennon,1992,1992,1,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,,,glennma01
851,Josh Hennessy,2012,2012,1,3,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,20,6:46,hennejo01
852,Phil Hergesheimer,1942,1942,1,3,0,0,0,,12,0,0,0,0,0,0,0,,,,,hergeph01
853,Matt Herr,2003,2003,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,8:17,herrma01
854,Ryan Hughes,1996,1996,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,hughery01
855,Robert Lang,1998,1998,1,3,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,,,langro01
856,Martin Lauder,1928,1928,1,3,0,0,0,,2,,,,0,,,,,,,,laudema01
857,Alan May,1988,1988,1,3,0,0,0,-1,15,0,0,0,0,0,0,0,3,0.0,,,mayal01
858,Jeff Norton,2002,2002,1,3,0,1,1,0,2,0,0,0,0,0,1,0,2,0.0,47,15:46,nortoje01
859,Corey Potter,2014,2014,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,41,13:45,potteco01
860,Petr Prajsler,1992,1992,1,3,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,,,prajspe01
861,Bobby Robins,2015,2015,1,3,0,0,0,0,14,0,0,0,0,0,0,0,0,,23,7:35,robinbo01
862,Earl Roche,1933,1933,1,3,0,0,0,,0,,,,0,,,,,,,,rocheea01
863,Dale Rolfe,1960,1960,1,3,0,0,0,-6,0,0,0,0,0,0,0,0,1,0.0,,,rolfeda01
864,Yevgeny Shaldybin,1997,1997,1,3,1,0,1,-2,0,1,0,0,0,0,0,0,5,20.0,,,shaldye01
865,Johnny Sheppard,1934,1934,1,3,0,0,0,,0,0,0,0,0,0,0,0,,,,,sheppjo01
866,Gemel Smith,2019,2019,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,30,10:00,smithge02
867,Dennis Vaske,1999,1999,1,3,0,0,0,-3,6,0,0,0,0,0,0,0,0,,25,8:19,vaskede01
868,Fred Bergdinon,1926,1926,1,2,0,0,0,,0,,,,0,,,,,,,,bergdfr01
869,Jack Capuano,1992,1992,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,capuaja01
870,Denis Chervyakov,1993,1993,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,,,chervde01
871,Nobby Clark,1928,1928,1,2,0,0,0,,0,,,,0,,,,,,,,clarkno01
872,Grant Erickson,1969,1969,1,2,1,0,1,2,0,1,0,0,0,0,0,0,2,50.0,,,erickgr01
873,Steven Fogarty,2022,2022,1,2,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,21,10:18,fogarst01
874,Harry Frost,1939,1939,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,frostha01
875,Pierre Gagne,1960,1960,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,,,gagnepi01
876,Eric Healey,2006,2006,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,17,8:28,healeer01
877,Bill Huard,1993,1993,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,huardbi01
878,Cameron Hughes,2020,2021,2,2,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,26,12:59,hugheca01
879,Matt Irwin,2016,2016,1,2,0,0,0,-5,0,0,0,0,0,0,0,0,3,0.0,30,14:56,irwinma01
880,Ric Jackman,2002,2002,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,27,13:26,jackmri01
881,Walter Jackson,1936,1936,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,jackswa01
882,Dominic Lavoie,1993,1993,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,7,0.0,,,lavoido01
883,Jay Leach,2006,2006,1,2,0,0,0,1,7,0,0,0,0,0,0,0,0,,13,6:20,leachja02
884,Mikko Lehtonen,2009,2010,2,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,23,11:41,lehtomi02
885,Pete Leswick,1945,1945,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,leswipe01
886,Tyler Lewington,2022,2022,1,2,0,0,0,-1,7,0,0,0,0,0,0,0,2,0.0,25,12:27,lewinty01
887,Scott McLellan,1983,1983,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mclelsc01
888,Mike McMahon,1946,1946,1,2,0,0,0,,2,0,0,0,0,0,0,0,,,,,mcmahmi01
889,Peter Nordström,1999,1999,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,8:04,nordspe01
890,Ellard O'Brien,1956,1956,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,obrieel01
891,Jeff Penner,2010,2010,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28,14:01,penneje01
892,Garry Peters,1972,1972,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,peterga01
893,Harry Pidhirny,1958,1958,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,pidhiha01
894,George Ranieri,1957,1957,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,raniege01
895,Nathan Robinson,2006,2006,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,3:32,robinna01
896,Kent Ruhnke,1976,1976,1,2,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,,,ruhnkke01
897,Otto Schmidt,1944,1944,1,2,0,0,0,,0,0,0,0,0,0,0,0,,,,,schmiot01
898,Max Sutherland,1932,1932,1,2,0,0,0,,0,,,,0,,,,,,,,suthema01
899,Jamie Tardif,2013,2013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10,4:56,tardija01
900,Mikhail Tatarinov,1994,1994,1,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,,,tatarmi01
901,Gord Turlik,1960,1960,1,2,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,,,turligo01
902,Tony Tuzzolino,2002,2002,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,11,5:32,tuzzoto01
903,Andy Wozniewski,2010,2010,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,9:17,woznian01
904,Rick Adduono,1976,1976,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,adduori01
905,Jamie Arniel,2011,2011,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,12,12:26,arnieja01
906,Steve Atkinson,1969,1969,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,atkinst01
907,Bart Bradley,1950,1950,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,bradlba01
908,Gord Byers,1950,1950,1,1,0,1,1,,0,0,0,0,0,0,1,0,,,,,byersgo01
909,Connor Carrick,2023,2023,1,1,0,1,1,3,0,0,0,0,0,1,0,0,2,0.0,17,16:54,carrico01
910,Murray Davison,1966,1966,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,davismu01
911,Armand Delmonte,1946,1946,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,delmoar01
912,Aaron Downey,2000,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:31,downeaa01
913,Dale Dunbar,1989,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,dunbada01
914,Gerry Ehman,1958,1958,1,1,1,0,1,,0,1,0,0,0,0,0,0,,,,,ehmange01
915,Marcel Fillion,1945,1945,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,fillima01
916,Brendan Gaunce,2020,2020,1,1,0,1,1,1,2,0,0,0,0,1,0,0,0,,9,9:10,gauncbr01
917,Bob Gryp,1974,1974,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,,grypbo01
918,Ben Guite,2006,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,9,8:53,guitebe01
919,Ken Hammond,1991,1991,1,1,1,0,1,2,2,1,0,0,0,0,0,0,3,33.3,,,hammoke01
920,Paul Hurley,1969,1969,1,1,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,,,hurlepa01
921,John Ingram,1925,1925,1,1,0,0,0,,0,,,,0,,,,,,,,ingrajo01
922,Ted Irvine,1964,1964,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,,irvinte01
923,Walter Kalbfleisch,1937,1937,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,kalbfwa01
924,Chris Kelleher,2002,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,6:07,kellech01
925,Guillaume Lefebvre,2010,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,11:01,lefebgu01
926,Vinni Lettieri,2023,2023,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,10,9:50,lettivi01
927,Ray Manson,1948,1948,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,mansora01
928,Sammy McManus,1937,1937,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,mcmansa01
929,Brantt Myhres,2003,2003,1,1,0,0,0,0,31,0,0,0,0,0,0,0,0,,5,5:26,myhrebr01
930,Graeme Nicolson,1979,1979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,nicolgr01
931,Paul O'Neil,1976,1976,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,oneilpa01
932,Dan Poliziani,1959,1959,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,polizda01
933,Jake Rathwell,1975,1975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,rathwja01
934,Dan Renouf,2023,2023,1,1,0,0,0,-3,0,0,0,0,0,0,0,0,5,0.0,12,11:34,renouda01
935,Max Sauve,2012,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,3:43,sauvema01
936,Jeff Serowik,1995,1995,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,serowje01
937,Jonathan Sigalet,2007,2007,1,1,0,0,0,-2,4,0,0,0,0,0,0,0,1,0.0,15,14:41,sigaljo02
938,Frank Spring,1970,1970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,sprinfr01
939,Skip Teal,1955,1955,1,1,0,0,0,,0,0,0,0,0,0,0,0,,,,,tealsk01


